CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.48602384086776745,-0.14622075092140974,-0.25108080353587386,-0.014118921780386678,-0.47297074392979394,0.43612794671422705,0.8872034915973778,0.3170310473081675,-0.37789966426625937,-0.11359353745341318,-0.14666374028184045,0.6776211370461993,0.14391176811799986
0.5009141968084948,0.5725553748387732,0.08328211039342867,0.1969403474279545,0.39957997518910854,1.1835844224569942,-0.04497258396625995,0.46896098980072126,0.31801472816340126,0.48934332732994296,-0.14353719227497105,0.6688109096423898,0.14395513578802646
0.5133228267591009,0.8070497137391512,0.5041860138103155,0.3019196959482658,0.7503581489008284,1.4327365810379165,-0.3790487807025701,0.652876183344339,0.5727960023245009,1.0139223257575256,-0.04609337548988017,0.3696814116507376,0.14456276502139828
0.5071185117837979,0.931540987480477,0.19342518792308128,0.23156227253706974,0.5194358431999467,1.1452533211368523,-0.2575182818104028,0.7088503726837009,0.28896449842375865,1.1431230824968162,0.04171028608327286,0.15592755434912403,0.145279100072385
0.5182862787393433,1.2357933677014727,0.6772679927854838,0.33330106207837307,0.8486399606697158,1.4391250979246069,-0.4493666457820823,0.9647323810922124,0.5807579171419466,1.4242543587350875,0.14410446029631635,-0.06999284290006678,0.14567426861538527
0.5120819637640402,0.945224295585654,0.39010925494031806,0.2665100145869254,0.636095554730496,1.0749796353832588,-0.2360248966351524,0.9887213193805103,0.321242531467806,0.9570979188583006,0.23008431244837374,-0.28080991772364167,0.1444471902961654
0.5021550598035553,0.5492132610122946,0.16982309988101285,0.21155223216330069,0.45071847887373284,0.5255671831278915,0.11821793310508567,0.692857747158169,0.11530868064678397,0.2710179745066047,0.25978644956183694,-0.3449989900203496,0.1439732251663632
0.4922281558430705,0.1572267288228108,0.004608483586533956,0.09588771708954406,0.01923735403471514,0.3019690920937304,0.4406187107338417,0.5169388663773172,-0.17196581344523734,-0.32892813201889753,0.2183597732628991,-0.25626702478353725,0.1445732021970313
0.4922281558430705,0.26347359175712676,-0.011126241774844987,0.11415248829434607,0.09194991396129035,0.3083576089804207,0.31723075880184864,0.628887245056041,-0.05963825845195261,-0.09624713955786027,0.22930267451488806,-0.2852150554316201,0.1442856450900681
0.49843247081837355,0.4775771185793089,0.0006748022461892201,0.14727052572522145,0.21899713405277887,0.42973942982753677,0.1739415243001793,0.692857747158169,-0.0021833596335483437,0.2171843258652336,0.20585362596093615,-0.24871536357072926,0.14418362898851803
0.4959507448282523,0.5419691567213185,-0.05439673651863708,0.15886326852231775,0.26214524653668064,0.4936245986944399,0.0831916757824554,0.7008540599209349,0.12047316593383155,0.23094181385136175,0.17615150375600275,-0.180750484673691,0.14454136318320698
0.5071185117837979,1.0144457365883144,0.31536930947376807,0.3117777920803919,0.7815206745836464,0.9983174327429749,-0.3785180798340347,0.8847692534645525,0.5788212351593037,0.9750424684054243,0.1581738909195467,-0.0995701686466811,0.14567555025114728
0.5195271417344038,1.4531164964307552,0.5789259592768654,0.44397488459414963,1.1762459998993404,1.3177432770774908,-0.6109650602478538,1.0207065704315743,0.9480819331832053,1.493639950317299,0.14957591092231085,-0.06495838608747047,0.1460757269524759
0.5195271417344038,1.458750799768181,0.6812016741258285,0.4302623703809243,1.1370930830158,1.3305203108508714,-0.6213137271840855,0.9887213193805103,0.9300062346785388,1.69880596680608,0.14410446775055005,-0.022165671223007027,0.1468136114497043
0.5195271417344038,1.4901419183624107,0.6221964540206575,0.4007742870555152,1.0515958971680686,1.3560743783976328,-0.5966361367976869,0.9727286938549784,0.7879828892847305,2.1492141604388846,0.13394321188634292,0.04516993658156117,0.14784892236395658
0.5058776487887372,0.9226870822359506,0.272098814729976,0.23888017128198055,0.5442060559221866,0.9152667132160008,-0.3355313094835339,0.8447876896507226,0.49748059188830446,1.5229493812442678,0.1128390622243805,0.0917384700493855,0.1477417695892403
0.49967333381343415,0.838172532174563,0.0203432089479129,0.16712516901456137,0.2925087330994263,0.6469490039750075,-0.18268945934841993,0.7408356237347649,0.12434652989911722,1.3135963031944913,0.11440234554561667,0.10810040667815068,0.1481957390124007
0.5033959227986159,1.2100365524446688,-0.07013146188001602,0.16997127484458438,0.30289624166036566,0.7619423079354333,-0.19383417758743865,0.7328393109719988,0.14435891038642656,1.3100073932850667,0.09095328208316615,0.2169701151440331,0.14922941368945983
0.5021550598035553,1.0490564570896446,0.07934842905308394,0.19830004401926993,0.40437420990954204,0.6597260377483882,-0.22169597318498546,0.652876183344339,0.1792191860739977,1.2980443602536509,0.1128390622243805,0.16410851066046345,0.14936021800516278
0.49843247081837355,0.6731679344356633,-0.07406514322036076,0.09608567736770339,0.020036393154787394,0.36585426096063356,0.009954955926046628,0.5329314919028492,-0.030588028712310002,0.8368694368925719,0.0471817292550024,0.3503827165500203,0.14936418964276005
0.4971916078233129,0.5999219910491272,0.08328211039342867,0.1312504440174128,0.15827016092728752,-1.7295792778737908,-0.091939610830696,-1.8979475879780103,0.16759909417814067,0.6963037987734363,0.0190428680085729,0.46428685782241264,0.1498297894998163
-2.0143150941793566,-0.0906826180239264,-0.21567767147277125,-0.012368802697093386,-0.4641813136089991,-0.004679718467404869,0.5759474322076404,0.35701261112199745,-0.2662176699338556,0.1513876441924467,0.03311229863180328,0.405761549439863,0.1495875330151621
0.48230125188258566,-0.308005746753209,-0.31008602364104493,-0.06105864079698954,-0.7262661449926988,-0.11328450554114028,1.0257164182823248,0.2610568579688056,-0.4598858681981396,-0.13931405847095713,0.013571432291077044,0.4561059015110733,0.14934840750589667
0.4798195258924644,-0.2637362205305774,-0.3218870676620791,-0.09799169808809838,-0.958786528933725,-0.17078115752135314,1.4197618131619154,0.20508266862944372,-0.5728589838523053,-0.2750944833775264,0.017479599595835348,0.43219232767558663,0.14914423205558858
0.4785786628974038,-0.4166673111178503,-0.3297544303427686,-0.09961416081021658,-0.9699730766147365,0.0208743490793564,1.382347401930924,0.23706791968050767,-0.5547832853476388,-0.32115216054847723,-0.020038879581346935,0.5706393138759358,0.14933901162120058
0.48478297787270686,-0.010192570346414315,-0.29435129827966594,-0.04336463915453964,-0.6263862549836668,0.193364305019995,0.8768548246611461,0.37300523664752944,-0.36434289038775947,-0.06693770863089157,0.016697961662318468,0.44540769278737463,0.1493403529000293
0.4872647038628281,0.2497902836519497,-0.2117439901324265,0.02429703124849716,-0.28839270719310306,0.3019690920937304,0.3371320413715249,0.3650089238847634,-0.07190391100869059,0.2536715766110518,0.04327355449601041,0.3780721089888678,0.1496690065904128
0.49470988183319176,0.5596769672103712,0.07148106637239446,0.09489883598176263,0.015242158434353862,0.46807053114767866,0.007566802017685472,0.4849536153262532,0.15210563831699794,0.568897496988858,0.1089308949196222,0.20375470202009757,0.15001089182867705
0.5021550598035553,0.9242968831895009,0.14622101183894445,0.16668819544856747,0.29091065485928186,0.6725030715217688,-0.22647228100170777,0.612894619530509,0.3644950957468294,0.8805345074572395,0.18240459231548284,0.02817868084817819,0.1502197444297323
0.5021550598035553,0.8301235274068117,0.13441996781791024,0.16037875191391643,0.26773852037718643,0.576675318221414,-0.13572243248398386,0.652876183344339,0.31414136419811556,0.6562276381181933,0.2582231736948344,-0.16942298085146096,0.14914902678000777
0.4922281558430705,0.3978919713785719,-0.07013146188001602,0.06182130917305728,-0.12219257021807399,0.2700265076602788,0.42788188988924886,0.5329314919028492,-0.07706839629573817,-0.017291121550516014,0.31684578017121556,-0.3405938643154017,0.14690038820599913
0.48974642985294925,0.15964143025313618,-0.10553459394311865,0.060700642152051974,-0.12698680493850753,0.20614133879337562,0.49076994280942593,0.5169388663773172,-0.16873801014083262,-0.2750944833775264,0.32466212968919955,-0.3720590993636964,0.1462345890969246
0.49098729284800985,0.32223132656171055,-0.046529373837947606,0.08140933258452916,-0.039891540850631735,0.26363799077358846,0.4199213768613783,0.5569204301911471,-0.11321979330507119,-0.20810149840159797,0.340294843633666,-0.4035243224089606,0.1459244105022772
0.5046367857936765,0.9661517079818072,0.15408837451963392,0.1985268649836752,0.4051732490296143,0.634171970201627,0.07761931666294604,0.7328393109719988,0.23538296357064006,0.26623276129403833,0.34967445411015385,-0.41736904263445823,0.1458961660960545
0.5033959227986159,0.9017596698397975,0.17769046256170232,0.20375988792461097,0.42355114879127614,0.6980571390685301,-0.021887096185435446,0.7248429982092328,0.2909011804064015,0.5240361231210487,0.32075395493020753,-0.3582143911412295,0.14650709264169615
0.49843247081837355,1.030543746123817,0.043945296989981314,0.20787684990802838,0.43793385295257675,0.5702868013347238,-0.06407781523314919,0.668868808869871,0.2992934689978538,0.6580220930729057,0.2691660600382936,-0.2084398771125637,0.1485818950368488
0.5244905937146463,2.092207474990201,0.5946606846382444,0.473510754976707,1.259346068386855,1.2155270068904458,-0.6244979323952337,0.9567360683294464,1.1307756002125133,1.7000022701092214,0.2293026596063895,-0.08194961781476706,0.15002495741521107
0.5406218126504342,2.3835814475827948,0.9054215105254785,0.5547139537926431,1.4798808655267972,1.6243920876386262,-0.8561488615062658,1.0846770725337023,1.4148222910001298,2.1952718376098357,0.20585362596093615,0.02817868084817819,0.1516469395445725
0.5096002377739189,1.2937462020292814,0.405843980301697,0.2886604872244326,0.708009075536999,0.9344322638760718,-0.5273796734552134,0.8687766279390206,0.6782375769349696,1.5809700914466345,0.17536986582248595,0.11565206789093345,0.15202176914262439
0.4934690188381311,0.5363348533838926,-0.04259569249760287,0.10807530600301218,0.06797874035912269,0.4808475649210593,-0.08238699519725139,0.668868808869871,0.08303064760273664,1.0420354533813527,0.16286370361202435,0.15026382644405767,0.15209503229473242
0.49470988183319176,0.6152151001078545,-0.12520300064484233,0.10285277946770222,0.04720372323724406,0.5191786662412012,-0.05213704569134341,0.652876183344339,0.15920680558668834,0.864982564516399,0.11518397602486861,0.2754954475326441,0.15200124125009962
0.48974642985294925,0.2610588903268014,-0.1763408580693239,0.056055474355792105,-0.1469627829403139,0.21252985568006594,0.11344162528836337,0.4929499280890192,-0.021550179459976747,0.6293108137975078,0.11831051285037497,0.2440302364904107,0.15149073798641904
0.48974642985294925,0.2618637908035765,-0.14880508868691072,0.042175638449085076,-0.20768975606580528,0.22530688945344657,0.1938428068698556,0.4449720515124233,-0.029942468051429055,0.44627640841684607,0.0940798263629062,0.3025555448729604,0.15125621241861573
0.48974642985294925,0.21276486172029413,-0.1763408580693239,0.04343879330342258,-0.2020964822252995,0.2380839232268272,0.15563234433607712,0.40499048769859336,0.028157991427856157,0.3864612432597671,0.0721940536759568,0.4120545484373742,0.15216086862674214
0.48106038888752506,-0.25568721576282616,-0.2628818475569081,-0.036434950059695784,-0.5888314163402709,-1.7295792778737908,0.569579021785344,-1.8979475879780103,-0.17583917741052302,0.07960944600395194,0.04874499766777122,0.4655454480194753,0.15171703465723477
-2.0143150941793566,-0.2581019171931515,-0.2628818475569081,-0.050143732992620316,-0.6639410936270629,-0.030233786014166143,0.6388354851278176,0.2690531707315716,-0.22554734829835593,0.06106674480525745,0.04092864814978725,0.5127433245980038,0.15212780878280632
0.4798195258924644,-0.26776072291445296,-0.28255025425863173,-0.054250945632082735,-0.6871132281091583,0.11031358549302085,0.6571446650919198,0.29304210901986955,-0.23523075821157013,0.05448707663797876,0.026859217526556865,0.5656048810694261,0.15221019854218412
0.48478297787270686,-0.0029484660554382294,-0.23534607817449493,0.025340921953152643,-0.2835984724726695,0.42973942982753677,0.2551387571844586,0.34101998559646546,0.07528391967216527,0.2291473588966494,0.010444888011336997,0.6430093784930752,0.15254907986139815
0.49470988183319176,0.5033339338361127,-0.015059923115189723,0.1295843180878095,0.15187784796670947,1.0047059496296653,-0.16756448459546594,0.4129868004613593,0.4012920534170434,0.5922254114001189,0.0088816121443345,0.6348284461877969,0.15229703838943492
0.5356583606701918,2.057596754488871,0.8857531038237548,0.6409061154053135,1.7028127800269564,1.8479901786727873,-0.9468987100239897,0.612894619530509,1.983561233236244,1.656337199544554,0.04249192401675848,0.47561436164464266,0.1515111281210859
0.5679207985417676,2.5872212682069002,1.9950512418009703,0.9827771066065834,2.5018519000992114,2.6018351713022447,-1.3138783606088207,0.8927655662273185,2.8673337779822603,2.8640053840659783,0.11674723698337248,0.23521993706839234,0.15119374142415815
0.5393809496553735,1.9730822044274832,1.286988600538918,0.6650915470139855,1.7635397531524477,2.065199752820258,-1.04401696896401,0.9567360683294464,1.824753310659531,2.358567238488661,0.19881891437643787,0.0168512010320095,0.15091146510740858
0.5195271417344038,1.3066246096576832,0.8778857411430654,0.45895364022403395,1.2185950732631698,1.5860609863184842,-0.7630108590801807,0.9407434428039144,1.2243818960402506,1.940459234040679,0.2738558727308023,-0.16250061473718422,0.15025808481135625
0.5058776487887372,0.8768077550597688,0.43337974968411014,0.26894839942757265,0.6440859459312186,0.8322159936890267,-0.3785180798340347,0.7728208747858287,0.5897957663942799,1.2795016590549564,0.3434213804591412,-0.2751461658125141,0.15060819012071702
